month,day,year,day_of_year,date,zone,type_of_site,site.number1,number_of_visit,site,latitude,longitude,elevation,temperature,wind,band,species,sex,plumage,beak_length,beak_depth,beak_width,tarsus,wing,mass,pox_IUR,pox_scale,pox_lesion
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA659,small,U,NA,9.07,7.57,5.25,16.28,60,NA,R,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA660,small,U,NA,9.87,7.17,5.1,16.82,59,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA661,small,M,4,9.27,7.59,5.14,17.49,59,NA,R,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA664,small,U,NA,8.56,7.27,4.71,16.55,61,NA,R,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA665,small,M,5,9.54,7.17,5.03,17.54,64,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA666,small,U,NA,9.91,7.68,4.76,17.15,61,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA667,small,U,NA,9.64,7.34,4.88,17.08,57,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA668,small,U,NA,9.23,7.26,4.23,16.73,58,NA,R,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA670,small,U,NA,9.14,6.97,4.81,16.52,61,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA671,small,U,NA,9.06,7.1,5.08,16.73,61,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA672,small,M,5,9.29,7.57,4.81,16.52,62,NA,R,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA673,small,U,NA,9.03,7.14,4.83,16.82,62,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA674,small,U,NA,8.86,7.32,4.67,14.9,59,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA675,small,U,NA,9.1,7.03,4.64,17.92,61,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA676,small,U,NA,9.73,6.71,4.47,17.31,60,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA677,small,M,3,9.24,7,4.89,16.72,59,NA,R,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SM1504,medium,M,5,12.97,12.51,7.75,19.26,70,NA,I,B,6.94
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SM1505,medium,M,4,12.63,11.93,7.09,18.78,71,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA680,small,U,NA,9.23,7.08,4.79,17.28,63,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA681,small,U,NA,9.98,7.75,5.25,17.69,65,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA682,small,U,NA,9.19,7.14,5,16.73,57,NA,U,NA,NA
8,31,2022,243,31-Aug-22,Cascajo,Agricola,3,6,Rosa Calva,-0.6708169,-90.2627183,260,20.3,0.7,SMA683,small,U,NA,8.6,7.2,4.88,17.28,60,NA,U,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SMA242,small,M,5,10.78,7.39,5.23,19.92,63,13.97,U,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SM1506,medium,M,5,13.45,12.81,8.82,20.05,71,21.51,I,A,2.98
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SMA684,small,M,5,10.22,7.5,5.86,18.88,64,14.35,I,A,2.5
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SM1507,medium,M,5,13.53,11.97,8.04,20.3,69,21.57,I,B,3.87
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SM1508,medium,M,5,14.88,13.95,9.27,22.34,79,28.54,R,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SM1511,medium,U,NA,13.19,12.07,7.79,19.79,70,22.44,U,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SM1512,medium,M,4,13.58,12.48,8.93,22.15,73,23.28,U,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SM1513,medium,U,NA,12.85,10.63,7.37,19.17,65,20.41,U,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SMA688,small,M,5,10.21,7.55,5.58,16.81,64,14,U,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SMA689,small,U,NA,10.33,7.25,5.39,17.2,59,13.55,U,NA,NA
9,1,2022,244,1-Sep-22,Santa Rosa,Agricola,4,6,Carmen Ramon,-0.6552219,-90.4075372,390,18.5,0.6,SMA690,small,M,3,10.18,7.77,5.91,18.88,61,14.68,U,NA,NA
9,2,2022,245,2-Sep-22,Santa Rosa,Bosque,5,6,Los Manzanillos,-0.699251,-90.4025292,160,19.6,0.1,SMA691,small,U,NA,8.69,6.88,4.54,15.17,61,12.15,R,NA,NA
9,2,2022,245,2-Sep-22,Santa Rosa,Bosque,5,6,Los Manzanillos,-0.699251,-90.4025292,160,19.6,0.1,SM1515,medium,M,5,13.48,12.98,8,20.7,75,21.05,R,NA,NA
9,2,2022,245,2-Sep-22,Santa Rosa,Bosque,5,6,Los Manzanillos,-0.699251,-90.4025292,160,19.6,0.1,SMA692,small,M,5,8.41,7.53,5.27,16.66,63,13.66,I,A,3.29
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SMA697,small,M,5,10.95,7.89,6.02,19.91,63,14.6,U,NA,NA
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SMA699,small,M,5,10.9,7.65,5.04,18.37,62,14.73,R,NA,NA
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SMA704,small,U,NA,10,7.16,5.55,17.76,61,13.69,U,NA,NA
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SMA706,small,U,NA,9.66,7.11,5.23,16.91,59,12.2,R,NA,NA
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SM1516,medium,M,4,13.78,12.44,8.49,19.66,71,22.61,U,NA,NA
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SMA712,small,M,5,9.67,7.68,6.05,18.25,60,13.46,U,NA,NA
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SMA713,small,U,NA,10.29,7.73,5.81,18.47,61,13.8,U,NA,NA
9,5,2022,248,5-Sep-22,Bellavista,Ganadera,6,6,Patricia Ortiz,-0.6887687,-90.301084,200,21.8,0.4,SMA720,small,U,NA,10.7,7.59,6.2,18.94,58,14.07,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA721,small,M,5,10.72,7.77,5.81,20.28,65,15,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA722,small,M,5,10.37,8.18,5.59,18.89,62,14.31,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA723,small,M,4,10.27,7.48,5.65,19.63,61,15.38,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM1517,medium,U,NA,13.1,12.37,7.98,18.34,68,20.96,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA727,small,U,NA,11.08,7.93,6.08,18.98,59,14.52,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM1518,medium,U,NA,13.25,11.89,8.74,18.48,69,22.58,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM728,small,M,5,10.39,7.85,5.49,18.16,65,13.17,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM1519,medium,U,NA,15.53,12.39,8.98,19.47,70,28.18,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA729,small,U,NA,10.77,7.76,6.04,18.61,59,13.72,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA730,small,U,NA,9.96,7.73,5.95,18.45,59,14.4,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA731,small,M,5,10.32,7.3,6.15,18.02,62,14.26,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA732,small,U,NA,10.05,7.15,6.05,18.99,68,13.98,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA733,small,M,3,10.18,7.76,5.63,18.3,59,12.52,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA734,small,U,NA,10.13,7.87,6.22,18.53,60,15.22,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA736,small,M,4,10.63,8.05,6.23,19.36,61,14.36,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA737,small,M,5,11.3,7.91,5.29,16.96,61,13.85,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM1521,medium,U,NA,13.02,12.25,8.93,21.46,70,23.1,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA738,small,U,NA,9.89,7.04,5.24,18.44,58,12.2,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA739,small,M,5,9.92,8.2,6.37,17.99,61,13.7,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA1522,medium,U,NA,14.52,12.63,8.96,20.52,69,20.88,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA741,small,U,NA,10.06,7.18,5.3,16.5,61,12.84,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA743,small,U,NA,10.33,7.74,5.72,18.42,64,13.81,I,A,6.01
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA745,small,U,NA,10.85,7.24,5.67,17.43,57,12.18,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM1524,medium,U,NA,14.44,14.15,9.7,20.46,71,24.08,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA746,small,M,5,9.55,7.78,5.93,17.73,61,12.93,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA748,small,U,NA,9.58,6.91,6.09,17.75,59,13.05,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM1526,medium,U,NA,11.15,10.49,6.69,18.5,68,18.73,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA753,small,U,NA,8.85,7.11,4.6,17.01,58,12,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA754,small,M,5,9.57,7.05,5.11,16.4,60,14.11,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA757,small,U,NA,9.54,7.45,5.12,17.92,64,14.39,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA758,small,M,5,8.8,7.88,5.19,18.04,65,14.24,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SM1527,medium,U,NA,12.03,12.7,8.2,18.78,72,24.8,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA759,small,U,NA,8.69,7.09,4.93,16.78,60,12.9,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA762,small,U,NA,9.17,7.75,5.2,16.02,60,13.78,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA765,small,M,5,8.67,7.56,5.12,17.45,65,14.06,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA768,small,U,NA,8.59,7.09,4.7,16.83,58,12.73,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA769,small,U,NA,8.57,7.72,4.86,18.37,62,14.09,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA770,small,M,5,8.91,7.32,4.76,16.54,61,14.92,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA771,small,U,NA,8.68,7.1,4.66,17.4,60,14.42,U,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA773,small,U,NA,9.04,7.37,4.69,17.44,61,14.53,R,NA,NA
9,6,2022,249,6-Sep-22,Camote,Bosque,7,6,Cerro Mesa,-0.6361194,-90.2908302,430,NA,NA,SMA775,small,M,5,8.99,7.15,4.89,16.44,61,13.73,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1528,medium,M,5,12.68,11.74,7.53,19.69,70,17.93,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1529,medium,M,5,13.79,11.46,7.5,21.01,70,22.11,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA776,small,U,NA,11.04,8.34,6.08,19.73,61,13.98,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1530,medium,U,NA,14.58,15.9,8.5,19.17,71,22.22,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1531,medium,M,4,12.05,12.11,8.86,19.57,70,21.71,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1532,medium,U,NA,12.36,11.4,7.8,21.12,69,19.07,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1533,medium,M,3,13.73,11.65,7.81,19.35,73,19.67,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1535,medium,M,5,13.49,12.61,8.4,20.71,69,21.19,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1536,medium,U,NA,13.47,12.55,7.42,19.34,66,12.7,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1537,medium,U,NA,13.69,12.54,7.78,20.83,69,18.78,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA780,small,M,5,9.62,7.78,5.41,19.15,61,13.07,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1538,medium,U,NA,13.5,12.06,7.75,19.13,67,20.62,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1540,medium,U,NA,12.51,11.58,7.15,20.71,68,19.62,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA782,small,U,NA,9.67,7.63,5.7,18.05,60,13.28,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1541,medium,U,NA,13.31,11.56,7.43,20.07,70,19.7,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1542,medium,U,NA,13.49,11.48,7.28,19.92,68,21.58,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA784,small,U,NA,10.03,10.28,5.18,16.93,58,12.18,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA786,small,U,NA,9.46,7.56,5.65,18.86,59,11.84,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA787,small,U,NA,10.29,7.65,5.02,18.47,59,14.21,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1543,medium,U,NA,11.41,10.78,7.02,19.32,67,18.31,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA788,small,U,NA,9.65,7.1,5.14,18.83,59,11.98,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA789,small,U,NA,9.98,7.47,5.2,17.34,58,12.46,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA790,small,M,5,10.24,7.5,5.13,18.6,60,13.02,I,B,3.32
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA791,small,M,4,10.07,7.35,5.25,17.22,60,12.69,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1544,medium,U,NA,12.99,12.06,7.7,19.53,69,20.48,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA792,small,U,NA,10.1,7.1,5.6,18.6,59,13.4,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA793,small,U,NA,10.1,7.7,5.7,17.5,60,14.07,U,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SMA794,small,U,NA,10.1,7.5,5.5,19,60,13.63,R,NA,NA
9,7,2022,250,7-Sep-22,Santa Rosa,Ganadera,8,6,Miguel Ramón,-0.6340509,-90.432526,370,19.9,0.7,SM1545,medium,U,NA,13,10.2,7.1,19.9,66,20.06,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SM1546,medium,M,4,11.75,11.14,7.36,18.87,70,20.42,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SM1547,medium,M,5,12.97,12.25,8.09,19.33,73,21,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA798,small,M,5,9.84,7.78,5.15,17.2,61,14.4,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SM1548,medium,M,5,13.87,13.86,8.43,19.32,79,26.58,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA799,small,M,5,9.02,7.39,4.63,17.09,63,13.64,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA800,small,U,NA,8.93,7.46,4.57,17.14,62,12.78,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA801,small,U,NA,8.84,7.34,4.6,16.2,58,12.57,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA802,small,U,NA,9.21,7.28,4.94,16.3,61,13.23,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SM1549,medium,M,5,13.47,13.71,7.96,21.53,76,26.47,R,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SM1399,medium,M,5,11.7,11.3,6.68,19.14,70,20.12,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SM857,small,M,2,9.59,8.3,5.55,17.21,66,16.1,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SM1550,medium,U,NA,11.88,10.95,6.71,18.87,69,19.66,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA380,small,M,4,10.05,7.81,5.51,17,64,14.55,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA809,small,M,5,9.13,7.75,4.92,18.1,66,14.91,I,A,4.21
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA119,small,M,5,10.27,8.25,5.03,17.36,65,15.63,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA812,small,U,NA,9.71,7.15,4.67,17.86,61,14.13,U,NA,NA
9,12,2022,255,12-Sep-22,Santa Rosa,Agricola,9,6,Ana Chapi,-0.6580223,-90.4253685,330,20.4,0.4,SMA813,small,M,3,9.63,7.11,4.94,15.92,64,13.85,U,NA,NA
