"number_chicks_fledged_from_rear_nest","day_14_tarsus_length","day_14_weight","chick_survival_to_first_breed_season","net_rearing_manipulation","rear_nest_trt","rear_Cs_at_start_of_rearing","d14_rear_nest_brood_size","hatch_nest_LD","home_or_away","hatch_nest_CS","chick_sex_molec","hatch_year","rear_nest_breed_ID","rear_mom_Ring","rear_dad_Ring","hatch_mom_Ring","genetic_dad_ring_.WP_or_EP.","rear_area","rear_Box"
0,17.2,10,"0",-4,"6",9,8,32,"2",12,"2","2001",201368,"P803353","P803373","P803374","K578407","SW","SW10"
0,16.5,8.9,"0",-4,"6",9,8,31,"1",14,"1","2001",201368,"P803353","P803373","P803353","P803373","SW","SW10"
0,16.4,9.5,"0",-4,"6",9,8,32,"2",12,"2","2001",201368,"P803353","P803373","P803374","K578407","SW","SW10"
0,16.3,9.3,"0",-4,"6",9,8,31,"1",14,NA,"2001",201368,"P803353","P803373","P803353","P803373","SW","SW10"
0,15.9,8.6,"0",-4,"6",9,8,32,"2",12,"2","2001",201368,"P803353","P803373","P803374","K578407","SW","SW10"
0,16.9,9.7,"0",-4,"6",9,8,32,"2",12,"2","2001",201368,"P803353","P803373","P803374","K578407","SW","SW10"
4,15.4,8.5,"0",2,"5",14,4,31,"2",11,NA,"2001",201379,"P803372",NA,"P803370","P803371","SW","SW45"
4,16.1,8.4,"0",2,"5",14,4,31,"2",11,NA,"2001",201379,"P803372",NA,"P803370","P803371","SW","SW45"
4,15.9,8.6,"0",2,"5",14,4,35,"1",12,NA,"2001",201379,"P803372",NA,"P803372",NA,"SW","SW45"
4,16.2,9.5,"0",2,"5",14,4,35,"1",12,NA,"2001",201379,"P803372",NA,"P803372",NA,"SW","SW45"
8,17,11.1,"0",-2,"6",8,8,35,"2",12,NA,"2001",201373,"P803370","P803371","P803372",NA,"SW","SW24"
8,16.5,9.6,"0",-2,"6",8,8,31,"1",11,NA,"2001",201373,"P803370","P803371","P803370","P803371","SW","SW24"
8,17.9,10.8,"0",-2,"6",8,8,31,"1",11,NA,"2001",201373,"P803370","P803371","P803370","P803371","SW","SW24"
8,17.4,9.8,"0",-2,"6",8,8,31,"1",11,NA,"2001",201373,"P803370","P803371","P803370","P803371","SW","SW24"
8,17.2,10,"0",-2,"6",8,8,31,"1",11,NA,"2001",201373,"P803370","P803371","P803370","P803371","SW","SW24"
8,16.4,10.7,"0",-2,"6",8,8,35,"2",12,NA,"2001",201373,"P803370","P803371","P803372",NA,"SW","SW24"
8,16.6,10.5,"0",-2,"6",8,8,31,"1",11,NA,"2001",201373,"P803370","P803371","P803370","P803371","SW","SW24"
8,16,10.2,"0",-2,"6",8,8,35,"2",12,NA,"2001",201373,"P803370","P803371","P803372",NA,"SW","SW24"
3,17.1,9,"0",2,"5",8,7,35,"2",9,NA,"2001",201202,"P803379","P803378",NA,NA,"C","C149"
3,16.9,8.1,"0",2,"5",8,7,35,"2",9,NA,"2001",201202,"P803379","P803378",NA,NA,"C","C149"
3,16.8,9.3,"0",2,"5",8,7,35,"2",9,NA,"2001",201202,"P803379","P803378",NA,NA,"C","C149"
3,15.6,7.5,"0",2,"5",8,7,30,"1",8,NA,"2001",201202,"P803379","P803378","P803379","P803378","C","C149"
3,17.1,9.4,"0",2,"5",8,7,35,"2",9,NA,"2001",201202,"P803379","P803378",NA,NA,"C","C149"
3,15.8,7,"0",2,"5",8,7,30,"1",8,NA,"2001",201202,"P803379","P803378","P803379","P803378","C","C149"
3,15.2,6.5,"0",2,"5",8,7,30,"1",8,NA,"2001",201202,"P803379","P803378","P803379","P803378","C","C149"
10,17,11.6,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,17.6,12.5,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,17.2,11.7,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,17.6,12,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,16.8,11.3,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,16.3,11.9,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,16.8,11.6,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,16.7,11.1,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,17.2,12.8,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
10,16.7,12,"0",0,"7",NA,10,35,"1",11,NA,"2001",201249,"P803395","P803396","P803395","P803396","E","E35"
7,17.4,11.7,"0",0,"7",NA,7,35,"1",10,NA,"2001",201248,"P803397","P803398","P803397","P803398","E","E34A"
7,17.5,10.5,"0",0,"7",NA,7,35,"1",10,NA,"2001",201248,"P803397","P803398","P803397","P803398","E","E34A"
7,16.6,10.4,"0",0,"7",NA,7,35,"1",10,NA,"2001",201248,"P803397","P803398","P803397","P803398","E","E34A"
7,17.2,10.2,"0",0,"7",NA,7,35,"1",10,NA,"2001",201248,"P803397","P803398","P803397","P803398","E","E34A"
7,16.8,10.4,"0",0,"7",NA,7,35,"1",10,NA,"2001",201248,"P803397","P803398","P803397","P803398","E","E34A"
7,17.3,10.3,"0",0,"7",NA,7,35,"1",10,NA,"2001",201248,"P803397","P803398","P803397","P803398","E","E34A"
7,17,11,"0",0,"7",NA,7,35,"1",10,NA,"2001",201248,"P803397","P803398","P803397","P803398","E","E34A"
5,17.6,10.5,"0",0,"7",NA,5,30,"1",11,NA,"2001",201197,"P803380","P803377","P803380","P803377","C","C137"
5,17.8,9.4,"0",0,"7",NA,5,30,"1",11,NA,"2001",201197,"P803380","P803377","P803380","P803377","C","C137"
5,17.8,10.4,"0",0,"7",NA,5,30,"1",11,NA,"2001",201197,"P803380","P803377","P803380","P803377","C","C137"
5,16.2,7.9,"0",0,"7",NA,5,30,"1",11,NA,"2001",201197,"P803380","P803377","P803380","P803377","C","C137"
5,16.1,8.3,"0",0,"7",NA,5,30,"1",11,NA,"2001",201197,"P803380","P803377","P803380","P803377","C","C137"
3,17,10.2,"0",3,"5",10,3,38,"2",9,NA,"2001",201383,"C695324",NA,"P803407","P803408","SW","SW63"
3,15.1,8.2,"0",3,"5",10,3,36,"1",7,NA,"2001",201383,"C695324",NA,"C695324",NA,"SW","SW63"
3,16.9,9.7,"0",3,"5",10,3,36,"1",7,NA,"2001",201383,"C695324",NA,"C695324",NA,"SW","SW63"
7,16.1,8.5,"0",0,"7",NA,8,39,"1",9,"1","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
7,16.1,9,"0",0,"7",NA,8,39,"1",9,"1","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
7,16.1,8.6,"0",0,"7",NA,8,39,"1",9,"1","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
7,15.9,9,"0",0,"7",NA,8,39,"1",9,"1","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
7,15.9,9,"0",0,"7",NA,8,39,"1",9,"1","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
7,17.2,10.4,"0",0,"7",NA,8,39,"1",9,"2","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
7,16.3,7.7,"0",0,"7",NA,8,39,"1",9,"1","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
7,16.4,9.4,"0",0,"7",NA,8,39,"1",9,"1","2001",201142,"P803393","P803392","P803393","P803392","B","B187"
3,16.2,8.7,"0",0,"7",4,4,40,"1",5,"1","2001",201300,"P803400",NA,"P803400",NA,"MP","MP88"
3,17.1,10.1,"0",0,"7",4,4,40,"1",5,"2","2001",201300,"P803400",NA,"P803400",NA,"MP","MP88"
3,17.5,9.9,"0",0,"7",4,4,40,"1",5,"2","2001",201300,"P803400",NA,"P803400",NA,"MP","MP88"
3,16.1,9.3,"0",0,"7",4,4,40,"1",5,"1","2001",201300,"P803400",NA,"P803400",NA,"MP","MP88"
2,16.7,9.3,"0",0,"7",NA,2,37,"1",8,"1","2001",201275,"P803401","P803399","P803401","P803399","MP","MP15"
2,16.5,10.5,"0",0,"7",NA,2,37,"1",8,"2","2001",201275,"P803401","P803399","P803401",NA,"MP","MP15"
3,15.9,8.8,"0",0,"7",NA,3,39,"1",9,NA,"2001",201382,NA,"P803409",NA,"P803409","SW","SW54"
3,16.4,8.3,"0",0,"7",NA,3,39,"1",9,NA,"2001",201382,NA,"P803409",NA,"P803409","SW","SW54"
3,16.4,9.1,"0",0,"7",NA,3,39,"1",9,NA,"2001",201382,NA,"P803409",NA,"P803409","SW","SW54"
8,17.2,10.7,"0",0,"7",9,8,29,"1",9,"1","2001",201243,"P803331","P803332","P803331","P803332","E","E22"
8,16.7,10.6,"1",0,"7",9,8,29,"1",9,"2","2001",201243,"P803331","P803332","P803331",NA,"E","E22"
8,17.2,10.7,"0",0,"7",9,8,29,"1",9,"2","2001",201243,"P803331","P803332","P803331",NA,"E","E22"
8,17,10.8,"0",0,"7",9,8,29,"1",9,"2","2001",201243,"P803331","P803332","P803331","P803332","E","E22"
8,16.9,10.9,"0",0,"7",9,8,29,"1",9,"2","2001",201243,"P803331","P803332","P803331","P803332","E","E22"
8,16.2,9.1,"0",0,"7",9,8,29,"1",9,"1","2001",201243,"P803331","P803332","P803331","P803332","E","E22"
8,16.8,10.2,"0",0,"7",9,8,29,"1",9,"1","2001",201243,"P803331","P803332","P803331","P803332","E","E22"
8,16.5,9.6,"0",0,"7",9,8,29,"1",9,"1","2001",201243,"P803331","P803332","P803331","P803332","E","E22"
13,17.2,10.7,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16.7,10.8,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16.7,10.6,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,18,11.4,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16.7,11.3,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16.9,10.1,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,17.3,10.1,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16.9,10,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16.8,10.3,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16.7,9.9,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,16,10,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,17.1,10.3,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
13,17.8,10.9,"0",0,"7",13,13,29,"1",14,NA,"2001",201233,"P803336","K578161","P803336","K578161","E","E9"
7,17.1,11.2,"0",2,"5",9,7,33,"1",7,"1","2001",201272,"P803363","P803364","P803363","P803364","MP","MP5"
7,17.3,11.3,"0",2,"5",9,7,35,"2",7,"2","2001",201272,"P803363","P803364","P803365",NA,"MP","MP5"
7,16.8,10.3,"0",2,"5",9,7,35,"2",7,"1","2001",201272,"P803363","P803364","P803365",NA,"MP","MP5"
7,16.7,10.2,"0",2,"5",9,7,35,"2",7,"2","2001",201272,"P803363","P803364","P803365",NA,"MP","MP5"
7,17.4,11,"0",2,"5",9,7,33,"1",7,"1","2001",201272,"P803363","P803364","P803363","P803550","MP","MP5"
7,17.1,10.3,"0",2,"5",9,7,33,"1",7,"1","2001",201272,"P803363","P803364","P803363","P803550","MP","MP5"
7,17.2,11.9,"0",2,"5",9,7,33,"1",7,"2","2001",201272,"P803363","P803364","P803363","P803364","MP","MP5"
2,17.6,9.9,"0",-2,"6",6,4,33,"2",7,"2","2001",201283,"P803365",NA,"P803363","P803364","MP","MP40"
2,16.3,8.4,"0",-2,"6",6,4,33,"2",7,"1","2001",201283,"P803365",NA,"P803363","P803364","MP","MP40"
2,16.5,7.9,"0",-2,"6",6,4,35,"1",7,"2","2001",201283,"P803365",NA,"P803365",NA,"MP","MP40"
2,16.8,10.2,"1",-2,"6",6,4,33,"2",7,"2","2001",201283,"P803365",NA,"P803363","P803364","MP","MP40"
6,16.8,9.6,"0",-2,"6",6,6,33,"2",9,"1","2001",201201,"P803368","P803369","P803354",NA,"C","C146"
6,15.6,9,"0",-2,"6",6,6,30,"1",8,"2","2001",201201,"P803368","P803369","P803368","P803369","C","C146"
6,16.1,9.4,"1",-2,"6",6,6,33,"2",9,"1","2001",201201,"P803368","P803369","P803354",NA,"C","C146"
6,17.9,10.8,"0",-2,"6",6,6,33,"2",9,"2","2001",201201,"P803368","P803369","P803354",NA,"C","C146"
6,16.7,9.7,"0",-2,"6",6,6,30,"1",8,"2","2001",201201,"P803368","P803369","P803368","P803369","C","C146"
6,17.9,10.2,"0",-2,"6",6,6,30,"1",8,"2","2001",201201,"P803368","P803369","P803368","P803369","C","C146"
1,17.1,10,"0",2,"5",10,1,33,"1",9,"2","2001",201367,"P803354",NA,"P803354",NA,"SW","SW7"
16,16.6,10.4,"0",4,"5",16,16,32,"1",12,"2","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,16.8,9.6,"0",4,"5",16,16,32,"1",12,"2","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,16.1,9.5,"0",4,"5",16,16,32,"1",12,"1","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,16.2,9.4,"0",4,"5",16,16,32,"1",12,"1","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,16.7,10.4,"0",4,"5",16,16,32,"1",12,"2","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,15.7,9.2,"0",4,"5",16,16,32,"1",12,"1","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,15.8,10.3,"0",4,"5",16,16,31,"2",14,"1","2001",201266,"P803374","K578407","P803353","P803373","E","E79"
16,16.9,10.1,"0",4,"5",16,16,32,"1",12,"2","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,16.9,10.3,"0",4,"5",16,16,31,"2",14,"1","2001",201266,"P803374","K578407","P803353","P803373","E","E79"
16,17.1,9.8,"0",4,"5",16,16,31,"2",14,"2","2001",201266,"P803374","K578407","P803353","P803373","E","E79"
16,16.9,10.1,"0",4,"5",16,16,31,"2",14,"1","2001",201266,"P803374","K578407","P803353","P803373","E","E79"
16,17,10,"0",4,"5",16,16,31,"2",14,"2","2001",201266,"P803374","K578407","P803353",NA,"E","E79"
16,15.3,9.1,"0",4,"5",16,16,31,"2",14,"1","2001",201266,"P803374","K578407","P803353",NA,"E","E79"
16,16.3,9.7,"0",4,"5",16,16,32,"1",12,"1","2001",201266,"P803374","K578407","P803374","K578407","E","E79"
16,17.2,10.5,"0",4,"5",16,16,31,"2",14,"2","2001",201266,"P803374","K578407","P803353","P803373","E","E79"
16,17.5,11.3,"0",4,"5",16,16,31,"2",14,"2","2001",201266,"P803374","K578407","P803353","P803373","E","E79"
4,16.8,10.6,"0",0,"7",4,4,28,"1",4,NA,"2001",201218,"P282312","P803375","P282312","P803375","CP","CP24"
4,16.7,11.6,"0",0,"7",4,4,28,"1",4,NA,"2001",201218,"P282312","P803375","P282312","P803375","CP","CP24"
4,17.33,11.9,"0",0,"7",4,4,28,"1",4,NA,"2001",201218,"P282312","P803375","P282312","P803375","CP","CP24"
4,17.6,12,"0",0,"7",4,4,28,"1",4,NA,"2001",201218,"P282312","P803375","P282312","P803375","CP","CP24"
11,16.9,11.8,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,17,10.4,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,18,11.5,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,17.3,10.1,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,16.7,11.3,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,17.2,11,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,17,11,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,16.6,10.4,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,16.9,11.8,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,16.5,10.7,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
11,16.6,11.2,"0",0,"7",11,11,33,"1",11,NA,"2001",201242,"P803351","P803376","P803351","P803376","E","E19"
7,17.4,10.7,"0",-3,"6",7,7,37,"2",8,"2","2001",201113,"P803385","P803383","P803381",NA,"B","B76"
7,17,9.2,"0",-3,"6",7,7,37,"2",8,"1","2001",201113,"P803385","P803383","P803381","P803382","B","B76"
7,17.9,10,"0",-3,"6",7,7,31,"1",10,"2","2001",201113,"P803385","P803383","P803385","P803383","B","B76"
7,17,9.7,"0",-3,"6",7,7,31,"1",10,"1","2001",201113,"P803385","P803383","P803385","P803383","B","B76"
7,17.4,11.1,"0",-3,"6",7,7,31,"1",10,"2","2001",201113,"P803385","P803383","P803385","P803383","B","B76"
7,17.8,9,"0",-3,"6",7,7,37,"2",8,"1","2001",201113,"P803385","P803383","P803381",NA,"B","B76"
7,16.4,10.3,"0",-3,"6",7,7,31,"1",10,"1","2001",201113,"P803385","P803383","P803385","P803383","B","B76"
7,17.7,10.6,"0",3,"5",11,7,31,"2",10,"2","2001",201381,"P803381","P803382","P803385","P803383","SW","SW51"
7,16.4,10,"0",3,"5",11,7,31,"2",10,"2","2001",201381,"P803381","P803382","P803385","P803383","SW","SW51"
7,17.3,9.3,"0",3,"5",11,7,31,"2",10,"1","2001",201381,"P803381","P803382","P803385","P803383","SW","SW51"
7,17.3,10.2,"0",3,"5",11,7,37,"1",8,"2","2001",201381,"P803381","P803382","P803381",NA,"SW","SW51"
7,17.4,8.6,"0",3,"5",11,7,37,"1",8,"2","2001",201381,"P803381","P803382","P803381","P803382","SW","SW51"
7,15.6,7.2,"0",3,"5",11,7,37,"1",8,"2","2001",201381,"P803381","P803382","P803381","P803382","SW","SW51"
7,16.3,8.5,"0",3,"5",11,7,37,"1",8,"1","2001",201381,"P803381","P803382","P803381","P803382","SW","SW51"
8,16.4,9.2,"0",NA,"5",8,8,39,"1",7,"2","2001",201105,"P803386","P803387","P803386","P803387","B","B33"
8,16.1,8.2,"0",NA,"5",8,8,38,"2",8,"2","2001",201105,"P803386","P803387","P803391","P803390","B","B33"
8,16.7,8.9,"0",NA,"5",8,8,39,"1",7,"1","2001",201105,"P803386","P803387","P803386","P803387","B","B33"
8,17.9,10.3,"0",NA,"5",8,8,38,"2",8,"2","2001",201105,"P803386","P803387","P803391","P803390","B","B33"
8,16.5,10.5,"0",NA,"5",8,8,38,"2",8,"1","2001",201105,"P803386","P803387","P803391","P803390","B","B33"
8,17.3,10,"0",NA,"5",8,8,39,"1",7,"2","2001",201105,"P803386","P803387","P803386",NA,"B","B33"
8,17.3,9.1,"0",NA,"5",8,8,38,"2",8,"2","2001",201105,"P803386","P803387","P803391","P803390","B","B33"
8,16.6,9,"0",NA,"5",8,8,39,"1",7,"1","2001",201105,"P803386","P803387","P803386","P803387","B","B33"
5,17.1,10.7,"0",NA,"6",NA,5,38,"1",8,"2","2001",201129,"P803391","P803390","P803391","P803390","B","B119"
5,16.8,10.3,"0",NA,"6",NA,5,38,"1",8,"1","2001",201129,"P803391","P803390","P803391","P803390","B","B119"
5,17,10.1,"0",NA,"6",NA,5,38,"1",8,"1","2001",201129,"P803391","P803390","P803391","P803390","B","B119"
5,16.9,10.7,"0",NA,"6",NA,5,39,"2",7,"1","2001",201129,"P803391","P803390","P803386","P803387","B","B119"
5,17.6,11.2,"0",NA,"6",NA,5,39,"2",7,"2","2001",201129,"P803391","P803390","P803386","P803387","B","B119"
1,16.2,10,"0",NA,"5",NA,1,39,"2",8,NA,"2001",201409,NA,"P803405",NA,NA,"W","W23"
6,16.9,10.2,"0",-3,"6",6,6,38,"1",9,NA,"2001",201375,"P803407","P803408","P803407","P803408","SW","SW31"
6,17.7,10.8,"0",-3,"6",6,6,38,"1",9,NA,"2001",201375,"P803407","P803408","P803407","P803408","SW","SW31"
6,16.7,9.4,"0",-3,"6",6,6,38,"1",9,NA,"2001",201375,"P803407","P803408","P803407","P803408","SW","SW31"
6,17.3,10.2,"0",-3,"6",6,6,36,"2",7,NA,"2001",201375,"P803407","P803408","C695324",NA,"SW","SW31"
6,17.3,10.6,"0",-3,"6",6,6,36,"2",7,NA,"2001",201375,"P803407","P803408","C695324",NA,"SW","SW31"
6,17.3,10.1,"0",-3,"6",6,6,38,"1",9,NA,"2001",201375,"P803407","P803408","P803407","P803408","SW","SW31"
4,16.3,8.8,"0",-3,"6",4,4,42,"1",9,NA,"2001",201361,NA,"P803404",NA,"P803404","P","P12"
4,16.4,9.3,"0",-3,"6",4,4,42,"1",9,NA,"2001",201361,NA,"P803404",NA,"P803404","P","P12"
4,17.2,10.9,"0",-3,"6",4,4,42,"2",9,NA,"2001",201361,NA,"P803404",NA,NA,"P","P12"
4,16.9,11.2,"0",-3,"6",4,4,42,"2",9,NA,"2001",201361,NA,"P803404",NA,NA,"P","P12"
0,16.4,9.9,"0",-3,"6",5,1,35,"1",8,NA,"2001",201182,"P803412",NA,"P803412",NA,"C","C104"
3,16.8,9.5,"0",0,"7",4,3,33,"1",5,NA,"2001",201147,"P803406",NA,"P803406",NA,"B","B196"
3,17.6,10.8,"0",0,"7",4,3,33,"1",5,NA,"2001",201147,"P803406",NA,"P803406",NA,"B","B196"
3,16.8,9.4,"0",0,"7",4,3,33,"1",5,NA,"2001",201147,"P803406",NA,"P803406",NA,"B","B196"
7,17.7,11.7,"0",-3,"6",7,7,8,"1",10,"1","2002",202326,"P803112","P803545","P803112","P803545","W","W76"
7,16.2,10.7,"0",-3,"6",7,7,5,"2",13,"1","2002",202326,"P803112","P803545","P803517","P803518","W","W76"
7,16.4,11,"0",-3,"6",7,7,5,"2",13,"1","2002",202326,"P803112","P803545","P803517","P803518","W","W76"
7,18.2,11.6,"0",-3,"6",7,7,8,"1",10,"2","2002",202326,"P803112","P803545","P803112","P803545","W","W76"
7,16.4,10.6,"0",-3,"6",7,7,8,"1",10,"1","2002",202326,"P803112","P803545","P803112","P803545","W","W76"
7,16.5,10.1,"0",-3,"6",7,7,5,"2",13,"1","2002",202326,"P803112","P803545","P803517","P803518","W","W76"
7,16.8,10.5,"1",-3,"6",7,7,8,"1",10,"2","2002",202326,"P803112","P803545","P803112","P803545","W","W76"
7,17.5,10.9,"0",-4,"6",9,7,2,"1",14,NA,"2002",202102,"P803479","P803020","P803479","P803020","CP","CP13"
7,16.6,9.9,"0",-4,"6",9,7,2,"1",14,NA,"2002",202102,"P803479","P803020","P803479","P803020","CP","CP13"
7,16.5,9.8,"0",-4,"6",9,7,3,"2",13,NA,"2002",202102,"P803479","P803020","P803485","P803486","CP","CP13"
7,17.2,10.4,"0",-4,"6",9,7,2,"1",14,NA,"2002",202102,"P803479","P803020","P803479","P803020","CP","CP13"
7,15.2,9.3,"0",-4,"6",9,7,3,"2",13,NA,"2002",202102,"P803479","P803020","P803485","P803486","CP","CP13"
7,16.1,9.8,"0",-4,"6",9,7,2,"1",14,NA,"2002",202102,"P803479","P803020","P803479","P803020","CP","CP13"
7,16.3,10.6,"0",-4,"6",9,7,2,"1",14,NA,"2002",202102,"P803479","P803020","P803479","P803020","CP","CP13"
9,16.9,10.5,"0",3,"5",11,9,2,"2",13,NA,"2002",202217,"P803491","P803031",NA,NA,"O","O31"
9,17.6,11.2,"0",3,"5",11,9,4,"1",10,NA,"2002",202217,"P803491","P803031","P803491","P803031","O","O31"
9,17,10.6,"0",3,"5",11,9,4,"1",10,NA,"2002",202217,"P803491","P803031","P803491","P803031","O","O31"
9,17.6,10.5,"0",3,"5",11,9,4,"1",10,NA,"2002",202217,"P803491","P803031","P803491","P803031","O","O31"
9,17.3,11,"0",3,"5",11,9,4,"1",10,NA,"2002",202217,"P803491","P803031","P803491","P803031","O","O31"
9,17.3,11.2,"0",3,"5",11,9,2,"2",13,NA,"2002",202217,"P803491","P803031",NA,NA,"O","O31"
9,16.5,10.3,"0",3,"5",11,9,4,"1",10,NA,"2002",202217,"P803491","P803031","P803491","P803031","O","O31"
9,17.1,10.9,"0",3,"5",11,9,4,"1",10,NA,"2002",202217,"P803491","P803031","P803491","P803031","O","O31"
9,16.6,9.7,"0",3,"5",11,9,4,"1",10,NA,"2002",202217,"P803491","P803031","P803491","P803031","O","O31"
13,17.1,12.1,"0",3,"5",16,14,0,"2",13,"2","2002",202318,"P803018","P803019","P803056",NA,"W","W59"
13,16.3,8.8,"0",3,"5",16,14,0,"2",13,"2","2002",202318,"P803018","P803019","P803056","P803464","W","W59"
13,16.7,9.9,"0",3,"5",16,14,0,"2",13,"1","2002",202318,"P803018","P803019","P803056","P803464","W","W59"
13,15.5,10.3,"0",3,"5",16,14,0,"1",13,"1","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
13,15.2,7.6,"0",3,"5",16,14,0,"1",13,"1","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
13,14.3,6.3,"0",3,"5",16,14,0,"1",13,"1","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
13,17.3,10.7,"0",3,"5",16,14,0,"1",13,"2","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
13,17.1,11.6,"0",3,"5",16,14,0,"2",13,"2","2002",202318,"P803018","P803019","P803056",NA,"W","W59"
13,17.1,10.7,"0",3,"5",16,14,0,"2",13,"2","2002",202318,"P803018","P803019","P803056","P803464","W","W59"
13,17.4,10.5,"0",3,"5",16,14,0,"2",13,"2","2002",202318,"P803018","P803019","P803056","P803464","W","W59"
13,16.7,10.3,"0",3,"5",16,14,0,"1",13,"2","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
13,16.6,11.1,"0",3,"5",16,14,0,"1",13,"2","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
13,16.6,11.1,"0",3,"5",16,14,0,"1",13,"1","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
13,16.8,10.7,"0",3,"5",16,14,0,"1",13,"2","2002",202318,"P803018","P803019","P803018","P803019","W","W59"
10,16.7,9.7,"0",-3,"6",10,10,0,"2",13,"1","2002",202313,"P803056","P803464","P803018","P803019","W","W47"
10,16.6,11,"0",-3,"6",10,10,0,"1",13,"1","2002",202313,"P803056","P803464","P803056",NA,"W","W47"
10,15.7,11.1,"0",-3,"6",10,10,0,"2",13,"1","2002",202313,"P803056","P803464","P803018","P803019","W","W47"
10,17.1,11.3,"0",-3,"6",10,10,0,"1",13,"1","2002",202313,"P803056","P803464","P803056","P803464","W","W47"
10,16.6,10,"1",-3,"6",10,10,0,"2",13,"1","2002",202313,"P803056","P803464","P803018","P803019","W","W47"
